rust:event_dispatching,erlang:port_receive,port:message_queue_len,erlang:msg_byte_size,erlang:binary_to_term,chalk_pipeline:flush/0,erlang:term_to_binary,erlang:msg_byte_size,erlang:port_command
0.012143,0.076805,0,76,0.00522,0.001182,0.239311,784,0.014608
0.011832,0.060003,0,76,0.006903,0.001433,0.204345,784,0.013044
0.014387,0.072336,0,76,0.007304,0.001693,0.244662,784,0.015168
0.014327,0.083848,0,76,0.007914,0.001413,0.199606,784,0.012554
0.013525,0.077667,0,76,0.0054,0.001112,0.219253,784,0.012123
0.013726,0.086252,0,76,0.00507,0.001102,0.21782,784,0.012234
0.013496,0.084469,0,76,0.008105,0.001613,0.243419,784,0.014027
0.01579,0.071285,0,76,0.058941,0.001302,0.263136,784,0.016101
0.013906,0.060574,0,76,0.00487,0.001032,0.204806,784,0.013135
0.024346,0.106842,0,76,0.013856,0.002955,0.289416,784,0.017222
0.024386,0.101031,0,76,0.012263,0.002595,0.299444,784,0.016932
0.019507,0.107252,0,76,0.011852,0.002214,0.257095,784,0.016691
0.020689,0.105809,0,76,0.012354,0.002474,0.276752,784,0.015409
0.010991,0.049714,0,76,0.004588,0.001012,0.185059,784,0.011231
0.012363,0.056677,0,76,0.004829,0.001032,0.212491,784,0.013104
0.013876,0.076725,0,76,0.004989,0.001222,0.198705,784,0.012133
0.013886,0.075833,0,76,0.004839,0.000992,0.207631,784,0.018095
0.014057,0.305265,0,76,0.0053,0.001143,0.222639,784,0.013666
0.013505,0.070884,0,76,0.006762,0.001573,0.254801,784,0.013295
0.014468,0.077997,0,76,0.005219,0.001012,0.218572,784,0.012384
0.014006,0.059482,0,76,0.004248,0.001082,0.184027,784,0.012153
0.013866,0.080812,0,76,0.00538,0.001133,0.241385,784,0.015319
0.014017,0.081533,0,76,0.005741,0.001373,0.242567,784,0.014708
0.013476,0.059622,0,76,0.004579,0.001132,0.2013,784,0.012744
0.014007,0.181622,0,76,0.004629,0.001022,0.198293,784,0.012033
0.011912,0.055735,0,76,0.004559,0.001022,0.199787,784,0.012914
0.014277,0.076785,0,76,0.004829,0.001002,0.19633,784,0.011872
0.013706,0.059642,0,76,0.004488,0.001012,0.199486,784,0.012865
0.014167,0.08468,0,76,0.048351,0.001563,0.254099,784,0.016301
0.013897,0.078918,0,76,0.00535,0.001123,0.221617,784,0.013095
0.013595,0.091703,0,76,0.007244,0.001563,0.285909,784,0.014487
0.013506,0.055214,0,76,0.004669,0.000971,0.208924,784,0.012514
0.014016,0.077366,0,76,0.004619,0.001062,0.197382,784,0.011522
0.013997,0.081974,0,76,0.005561,0.001142,0.222229,784,0.013145
0.013887,0.076273,0,76,0.004779,0.001042,0.199006,784,0.012323
0.013386,0.080832,0,76,0.00507,0.001092,0.219894,784,0.013335
0.013565,0.080001,0,76,0.00504,0.001132,0.302911,784,0.013395
0.013626,0.05854,0,76,0.004659,0.001152,0.199496,784,0.012484
0.013375,0.077887,0,76,0.00505,0.001142,0.21768,784,0.013596
0.014137,0.076304,0,76,0.004919,0.001042,0.236035,784,0.014998
0.012293,0.076935,0,76,0.00543,0.001152,0.262625,784,0.014408
0.013415,0.080452,0,76,0.005921,0.001142,0.22829,784,0.014688
0.013525,0.086563,0,76,0.006202,0.001333,0.255591,784,0.012133
0.014067,0.082525,0,76,0.00521,0.001142,0.239972,784,0.014187
0.013857,0.07962,0,76,0.00526,0.001102,0.221617,784,0.013356
0.012694,0.075252,0,76,0.00538,0.001182,0.204035,784,0.012564
0.013826,0.081273,0,76,0.00539,0.001112,0.224874,784,0.013075
0.014076,0.081614,0,76,0.00513,0.001132,0.257716,784,0.015459
0.013215,0.068579,0,76,0.005631,0.001012,0.198574,784,0.012153
0.013996,0.082105,0,76,0.048702,0.001172,0.291199,784,0.014928
0.014077,0.077606,0,76,0.004599,0.001032,0.198875,784,0.012022
0.013706,0.197793,0,76,0.00503,0.001112,0.219113,784,0.014517
0.013545,0.080041,0,76,0.00502,0.001122,0.227389,784,0.013004
0.013996,0.279467,0,76,0.007023,0.001453,0.27076,784,0.015319
0.014237,0.066395,0,76,0.00538,0.001212,0.240253,784,0.014848
0.013736,0.07951,0,76,0.005029,0.001153,0.220435,784,0.013245
0.014447,0.085892,0,76,0.005159,0.001183,0.200077,784,0.012473
0.014357,0.086943,0,76,0.005551,0.001182,0.22269,784,0.013035
0.013525,0.348718,0,76,0.005219,0.001183,0.218001,784,0.012744
0.013786,0.197552,0,76,0.00523,0.001162,0.218783,784,0.012954
0.013596,0.064411,0,76,0.00548,0.001032,0.20136,784,0.012654
0.013655,0.070042,0,76,0.004499,0.001012,0.219363,784,0.013145
0.014197,0.077736,0,76,0.004719,0.001072,0.204375,784,0.013706
0.013666,0.084169,0,76,0.00526,0.001132,0.220846,784,0.012874
0.014457,0.19601,0,76,0.005139,0.001093,0.221587,784,0.012143
0.013706,0.080301,0,76,0.00516,0.001092,0.219414,784,0.012634
0.013525,0.184208,0,76,0.005219,0.001092,0.214845,784,0.013075
0.013495,0.096763,0,76,0.005079,0.001102,0.219093,784,0.012414
0.013406,0.079159,0,76,0.005079,0.001132,0.215376,784,0.012925
0.024476,0.106692,0,76,0.012794,0.002995,0.353056,784,0.021621
0.02138,0.110138,0,76,0.054422,0.002155,0.224222,784,0.014247
0.019758,0.101711,0,76,0.01025,0.001593,0.285929,784,0.014437
0.014638,0.063259,0,76,0.005571,0.001032,0.190689,784,0.011772
0.012343,0.07945,0,76,0.004919,0.001052,0.207862,784,0.011582
0.014076,0.083077,0,76,0.004689,0.001001,0.193265,784,0.011241
0.013977,0.081002,0,76,0.00533,0.001173,0.22306,784,0.012454
0.014607,0.190419,0,76,0.00522,0.001092,0.204676,784,0.012504
0.013536,0.067046,0,76,0.005741,0.001202,0.202722,784,0.011993
0.013685,0.062117,0,76,0.004759,0.001273,0.201219,784,0.012574
0.013605,0.078458,0,76,0.00519,0.001142,0.216719,784,0.013335
0.014297,0.196611,0,76,0.004779,0.001012,0.198704,784,0.012484
0.014658,0.11694,0,76,0.00515,0.000992,0.198975,784,0.012423
0.013556,0.086573,0,76,0.005651,0.001092,0.239241,784,0.013024
0.013496,0.063079,0,76,0.004648,0.001012,0.203815,784,0.012824
0.013555,0.067317,0,76,0.00511,0.001112,0.217961,784,0.013585
0.013475,0.079159,0,76,0.00507,0.001102,0.214905,784,0.013385
0.013536,0.085351,0,76,0.00531,0.001112,0.218813,784,0.013174
0.013686,0.07982,0,76,0.00523,0.001112,0.220927,784,0.013005
0.013535,0.080221,0,76,0.00505,0.001092,0.28633,784,0.015359
0.013475,0.062327,0,76,0.004479,0.000962,0.199045,784,0.012604
0.012163,0.074961,0,76,0.00521,0.001142,0.23831,784,0.015729
0.013856,0.078388,0,76,0.042099,0.001042,0.199346,784,0.012103
0.013816,0.077385,0,76,0.0048,0.000991,0.202432,784,0.012514
0.013756,0.079219,0,76,0.00519,0.001112,0.214014,784,0.013465
0.013305,0.079941,0,76,0.005049,0.001123,0.295837,784,0.013195
0.013866,0.061466,0,76,0.004248,0.000921,0.182034,784,0.012644
0.013295,0.189738,0,76,0.0052,0.001102,0.223361,784,0.013686
0.013876,0.204546,0,76,0.004619,0.001022,0.197843,784,0.012633
0.013485,0.281471,0,76,0.00516,0.001112,0.221808,784,0.013255
0.013545,0.18048,0,76,0.00506,0.001112,0.222199,784,0.013375
0.013345,0.072346,0,76,0.005641,0.001182,0.219494,784,0.012944
0.014277,0.072927,0,76,0.006863,0.001413,0.248428,784,0.016201
0.013846,0.057909,0,76,0.004909,0.001012,0.198424,784,0.011532
0.013946,0.244411,0,76,0.00554,0.001143,0.26532,784,0.01597
0.013646,0.081894,0,76,0.005581,0.001312,0.241866,784,0.014397
0.013064,0.077727,0,76,0.006222,0.001162,0.243639,784,0.014888
0.013616,0.081664,0,76,0.006312,0.001402,0.311968,784,0.014237
0.013666,0.224944,0,76,0.0052,0.001122,0.220946,784,0.012785
0.013095,0.223822,0,76,0.0055,0.001132,0.238961,784,0.015188
0.012775,0.161083,0,76,0.005521,0.001202,0.23883,784,0.014718
0.012704,0.081203,0,76,0.005961,0.001422,0.224724,784,0.011933
0.013836,0.09,0,76,0.00539,0.001132,0.231877,784,0.014177
0.013074,0.077156,0,76,0.046808,0.001152,0.225435,784,0.012614
0.013365,0.077927,0,76,0.006052,0.001252,0.242838,784,0.013876
0.013415,0.078899,0,76,0.005981,0.001102,0.234102,784,0.013655
0.013526,0.076885,0,76,0.00543,0.001092,0.244721,784,0.01582
0.012514,0.356101,0,76,0.005641,0.001232,0.234282,784,0.015459
0.013987,0.081493,0,76,0.006813,0.001383,0.239632,784,0.015409
0.014046,0.231406,0,76,0.006473,0.001442,0.220346,784,0.013074
0.014146,0.239852,0,76,0.007815,0.002555,0.290397,784,0.014368
0.031229,0.109015,0,76,0.006342,0.001153,0.240743,784,0.015259
0.02153,0.10057,0,76,0.007354,0.001272,0.242628,784,0.021831
0.013826,0.088607,0,76,0.007063,0.001593,0.232338,784,0.0264
0.013977,0.081764,0,76,0.006051,0.001212,0.237087,784,0.013576
0.014828,0.074099,0,76,0.006302,0.001172,0.272164,784,0.014116
0.019106,0.099859,0,76,0.00543,0.001122,0.217711,784,0.012603
0.013877,0.086132,0,76,0.005761,0.001172,0.23849,784,0.013836
0.014557,0.10054,0,76,0.00531,0.001192,0.239532,784,0.015499
0.013696,0.083237,0,76,0.00519,0.001132,0.232819,784,0.014397
0.01594,0.102523,0,76,0.012012,0.002716,0.263446,784,0.020389
0.01592,0.110328,0,76,0.012143,0.002795,0.263838,784,0.017282
0.015259,0.093175,0,76,0.011973,0.002124,0.255321,784,0.016211
0.014407,0.101832,0,76,0.009919,0.001563,0.247587,784,0.013245
0.014247,0.082536,0,76,0.050225,0.001041,0.195679,784,0.011302
0.014437,0.088768,0,76,0.0053,0.001022,0.1963,784,0.011361
0.023153,0.072667,0,76,0.004439,0.001062,0.199065,784,0.011792
0.01554,0.082916,0,76,0.005059,0.001052,0.209535,784,0.012694
0.014578,0.261272,0,76,0.005841,0.001223,0.238249,784,0.013716
0.014357,0.085692,0,76,0.00527,0.001192,0.2389,784,0.014578
0.014257,0.085751,0,76,0.005521,0.001222,0.247176,784,0.014497
0.013786,0.092514,0,76,0.005681,0.001182,0.241515,784,0.014087
0.015239,0.065403,0,76,0.004839,0.001002,0.204746,784,0.012353
0.013956,0.083788,0,76,0.00504,0.001122,0.214033,784,0.013145
0.014487,0.093336,0,76,0.004929,0.001183,0.216638,784,0.013806
0.014237,0.25435,0,76,0.004959,0.001132,0.23349,784,0.013315
0.014046,0.232819,0,76,0.004799,0.001082,0.235454,784,0.012323
0.027792,0.095089,0,76,0.006452,0.001453,0.321596,784,0.017063
0.016201,0.10076,0,76,0.005691,0.001122,0.217149,784,0.012363
0.012594,0.087875,0,76,0.004609,0.001062,0.1907,784,0.011822
0.013906,0.081093,0,76,0.004989,0.001032,0.198244,784,0.012003
0.015389,0.100129,0,76,0.005861,0.001472,0.226177,784,0.013085
0.023525,0.067617,0,76,0.004519,0.001032,0.185079,784,0.012393
0.014858,0.094378,0,76,0.00526,0.001142,0.217651,784,0.013966
0.014117,0.095259,0,76,0.0051,0.001122,0.256764,784,0.014588
0.011492,0.085621,0,76,0.04769,0.001222,0.248659,784,0.015419
0.013856,0.091452,0,76,0.004929,0.001102,0.219625,784,0.012062
0.013806,0.092364,0,76,0.004879,0.001123,0.215606,784,0.014057
0.014007,0.252225,0,76,0.004849,0.001133,0.224523,784,0.013055
0.013936,0.159631,0,76,0.004809,0.001092,0.214725,784,0.012804
0.013997,0.093646,0,76,0.00504,0.001142,0.268797,784,0.017132
0.013846,0.097023,0,76,0.0049,0.001122,0.220345,784,0.014467
0.014498,0.090801,0,76,0.00526,0.001152,0.241986,784,0.014808
0.014387,0.241906,0,76,0.004869,0.001112,0.215877,784,0.013225
0.014066,0.083618,0,76,0.00506,0.001132,0.21241,784,0.013005
0.014156,0.095019,0,76,0.00514,0.001152,0.235544,784,0.015059
0.014267,0.067427,0,76,0.004728,0.001002,0.208864,784,0.013085
0.014677,0.101271,0,76,0.005621,0.001142,0.260762,784,0.015519
0.014357,0.086372,0,76,0.005361,0.001172,0.240784,784,0.014437
0.013716,0.08491,0,76,0.00517,0.001152,0.242588,784,0.014938
0.013926,0.08486,0,76,0.004919,0.001112,0.234091,784,0.014668
0.013596,0.117952,0,76,0.005731,0.001322,0.229423,784,0.014988
0.013896,0.069782,0,76,0.004969,0.001112,0.230655,784,0.014447
0.014377,0.067186,0,76,0.004779,0.001032,0.203324,784,0.012153
0.013926,0.090591,0,76,0.00547,0.001172,0.216328,784,0.013616
0.013756,0.094538,0,76,0.00507,0.001132,0.232949,784,0.015229
0.013876,0.239973,0,76,0.045856,0.001203,0.245623,784,0.015158
0.013976,0.232117,0,76,0.00498,0.001102,0.218823,784,0.013024
0.013967,0.285698,0,76,0.00518,0.001192,0.23331,784,0.015259
0.014006,0.095651,0,76,0.005099,0.001172,0.247587,784,0.014768
0.015108,0.086193,0,76,0.006071,0.001543,0.240524,784,0.014377
0.020259,0.10621,0,76,0.006322,0.001843,0.244151,784,0.013335
0.02124,0.11667,0,76,0.010179,0.002104,0.273706,784,0.016171
0.013917,0.2444,0,76,0.006382,0.001082,0.282894,784,0.012553
0.014387,0.067588,0,76,0.00572,0.001103,0.23368,784,0.015038
0.013635,0.073188,0,76,0.006172,0.001172,0.248028,784,0.015569
0.013696,0.085381,0,76,0.00532,0.001072,0.22282,784,0.012804
0.013515,0.221127,0,76,0.005691,0.001112,0.237969,784,0.015048
0.014006,0.091803,0,76,0.00523,0.001022,0.210878,784,0.019316
0.013756,0.078728,0,76,0.00537,0.001192,0.235635,784,0.014487
0.017092,0.092465,0,76,0.010499,0.002295,0.279948,784,0.018725
0.014387,0.096302,0,76,0.012052,0.002946,0.264278,784,0.017213
0.028374,0.098605,0,76,0.011813,0.002314,0.261804,784,0.016681
0.014858,0.113483,0,76,0.011192,0.002033,0.247988,784,0.015549
0.033323,0.108455,0,76,0.006041,0.001022,0.212771,784,0.014177
0.016571,0.068248,0,76,0.005571,0.001092,0.20145,784,0.012974
0.028284,0.109546,0,76,0.00532,0.001543,0.204265,784,0.013746
0.029666,0.080511,0,76,0.046959,0.001212,0.209766,784,0.012944
0.032251,0.105028,0,76,0.00498,0.001562,0.245153,784,0.014647
0.018535,0.095179,0,76,0.00497,0.001522,0.196371,784,0.012964
0.014678,0.082395,0,76,0.00503,0.001012,0.24386,784,0.015739
0.015409,0.084048,0,76,0.005821,0.001283,0.221778,784,0.015599
0.014878,0.088487,0,76,0.00539,0.001332,0.272614,784,0.013035
0.014738,0.068289,0,76,0.004779,0.000992,0.222479,784,0.013295
0.017854,0.088517,0,76,0.005711,0.001212,0.22786,784,0.015639
0.014477,0.09552,0,76,0.00525,0.001313,0.221938,784,0.013686
0.014567,0.29698,0,76,0.005531,0.001172,0.223161,784,0.014637
0.013856,0.100369,0,76,0.00515,0.001132,0.218842,784,0.014067
0.014147,0.071936,0,76,0.005951,0.001182,0.214605,784,0.013515
0.014207,0.094908,0,76,0.005391,0.001182,0.244501,784,0.013796
0.012554,0.197863,0,76,0.005069,0.001122,0.218182,784,0.013986
0.014077,0.092955,0,76,0.00518,0.001102,0.216027,784,0.014167
0.014286,0.068119,0,76,0.004639,0.000991,0.198144,784,0.013736
0.012283,0.074972,0,76,0.0053,0.001122,0.213482,784,0.013796
0.013796,0.065784,0,76,0.004488,0.000992,0.208784,784,0.013134
0.013836,0.093165,0,76,0.00527,0.001133,0.21754,784,0.014237
0.03158,0.107332,0,76,0.00513,0.001252,0.200378,784,0.013175
0.020358,0.094248,0,76,0.006262,0.001122,0.222239,784,0.013295
0.014246,0.094308,0,76,0.049002,0.001123,0.221317,784,0.013265
0.014197,0.196481,0,76,0.00535,0.001092,0.227729,784,0.014007
0.014026,0.066626,0,76,0.004498,0.000992,0.205177,784,0.013976
0.013926,0.067357,0,76,0.004508,0.001102,0.213463,784,0.013375
0.014287,0.094428,0,76,0.00541,0.001302,0.241095,784,0.01592
0.014387,0.093807,0,76,0.004849,0.001182,0.226197,784,0.016481
0.014227,0.066956,0,76,0.004749,0.000962,0.199887,784,0.013926
0.013816,0.071665,0,76,0.00526,0.001172,0.223782,784,0.015238
0.014007,0.09557,0,76,0.00521,0.001633,0.215837,784,0.014076
0.013966,0.066946,0,76,0.00504,0.001142,0.218742,784,0.013345
0.013636,0.093877,0,76,0.0052,0.001152,0.221898,784,0.013856
0.014056,0.086513,0,76,0.00512,0.001112,0.218131,784,0.013586
0.015108,0.080272,0,76,0.005841,0.001192,0.237508,784,0.014427
0.014548,0.06933,0,76,0.00488,0.001072,0.214224,784,0.013786
0.014527,0.085291,0,76,0.00506,0.001022,0.202662,784,0.013535
0.014448,0.096261,0,76,0.005631,0.001292,0.245062,784,0.016281
0.014317,0.093376,0,76,0.00514,0.001142,0.235794,784,0.01572
0.013976,0.082175,0,76,0.004609,0.001002,0.208764,784,0.013234
0.014257,0.093526,0,76,0.00519,0.001112,0.231737,784,0.013876
0.030999,0.087214,0,76,0.006422,0.001433,0.210096,784,0.014237
0.013826,0.095681,0,76,0.00549,0.001172,0.215767,784,0.014788
0.013896,0.087365,0,76,0.0477,0.001462,0.210728,784,0.014457
0.014347,0.081894,0,76,0.004679,0.000992,0.229743,784,0.014197
0.015088,0.069611,0,76,0.00494,0.001012,0.21246,784,0.013686
0.023414,0.106731,0,76,0.018505,0.001432,0.23321,784,0.013796
0.012544,0.091332,0,76,0.00536,0.001182,0.218252,784,0.015028
0.014548,0.091372,0,76,0.004679,0.001022,0.196821,784,0.012964
0.014478,0.067968,0,76,0.005119,0.001132,0.258157,784,0.015389
0.013926,0.09004,0,76,0.00505,0.001032,0.195689,784,0.012613
0.013976,0.064041,0,76,0.004789,0.001042,0.200798,784,0.013646
0.013906,0.086212,0,76,0.00513,0.001172,0.268196,784,0.015138
0.014176,0.093206,0,76,0.00506,0.001132,0.214965,784,0.013846
0.017363,0.099858,0,76,0.012694,0.002685,0.324391,784,0.019387
0.016612,0.115528,0,76,0.012413,0.003006,0.277483,784,0.017403
0.014638,0.107943,0,76,0.011843,0.002645,0.256153,784,0.016761
0.013796,0.080582,0,76,0.009248,0.001362,0.235454,784,0.015169
0.014337,0.061156,0,76,0.004769,0.001031,0.184578,784,0.011953
0.013806,0.088948,0,76,0.00534,0.001122,0.221508,784,0.013385
0.013896,0.086703,0,76,0.00536,0.001142,0.219384,784,0.013586
0.014177,0.094228,0,76,0.00543,0.001152,0.220055,784,0.014377
0.014096,0.085672,0,76,0.005039,0.001132,0.212842,784,0.013625
0.014167,0.08525,0,76,0.00537,0.001273,0.263176,784,0.013505
0.013927,0.084849,0,76,0.005421,0.001202,0.24392,784,0.014086
0.012013,0.082015,0,76,0.005219,0.001143,0.219363,784,0.014518
0.013726,0.0849,0,76,0.00507,0.001202,0.224604,784,0.013575
0.01633,0.105028,0,76,0.006543,0.001232,0.244311,784,0.016481
0.023564,0.097915,0,76,0.005721,0.001112,0.223321,784,0.013656
0.014898,0.089048,0,76,0.00542,0.001132,0.24386,784,0.013385
0.014086,0.099588,0,76,0.005911,0.001182,0.242538,784,0.015509
0.013716,0.09544,0,76,0.005991,0.001152,0.243018,784,0.01588
0.014187,0.095139,0,76,0.00524,0.001132,0.218703,784,0.014086
0.014046,0.199446,0,76,0.006091,0.001123,0.220285,784,0.014387
0.013816,0.084339,0,76,0.00531,0.001082,0.242617,784,0.014097
0.014247,0.085812,0,76,0.00514,0.001182,0.243329,784,0.015729
0.014437,0.205728,0,76,0.00502,0.001102,0.21209,784,0.014036
0.014267,0.086453,0,76,0.00511,0.001082,0.213843,784,0.012975
0.013907,0.121889,0,76,0.004609,0.001022,0.194446,784,0.012985
0.014017,0.086212,0,76,0.004729,0.000972,0.198294,784,0.013094
0.013846,0.103835,0,76,0.00533,0.001163,0.21785,784,0.015229
0.014147,0.086873,0,76,0.00502,0.001112,0.216869,784,0.016681
0.014568,0.065333,0,76,0.004909,0.000972,0.198124,784,0.013615
0.014187,0.096973,0,76,0.005641,0.001162,0.255071,784,0.014247
0.014397,0.085101,0,76,0.00528,0.001102,0.230925,784,0.013966
0.014969,0.085831,0,76,0.00521,0.001182,0.216218,784,0.014157
0.031089,0.099918,0,76,0.005901,0.001172,0.218863,784,0.012784
0.018936,0.071024,0,76,0.005009,0.001102,0.21726,784,0.014217
0.01554,0.097724,0,76,0.005761,0.001412,0.236827,784,0.01593
0.012183,0.089609,0,76,0.005099,0.001122,0.229924,784,0.014567
0.016912,0.083667,0,76,0.00539,0.001173,0.20726,784,0.013085
0.032351,0.108204,0,76,0.006282,0.001443,0.227869,784,0.014177
0.014908,0.087155,0,76,0.006141,0.001293,0.226817,784,0.015019
0.013065,0.091332,0,76,0.00528,0.001122,0.236466,784,0.015769
0.012915,0.092374,0,76,0.00556,0.001423,0.240994,784,0.015359
0.012253,0.062618,0,76,0.0052,0.000982,0.201199,784,0.013706
0.012985,0.08508,0,76,0.0052,0.001092,0.196761,784,0.012493
0.014367,0.258297,0,76,0.00497,0.001012,0.196029,784,0.012404
0.014016,0.071024,0,76,0.005631,0.000961,0.199537,784,0.013475
0.012413,0.082566,0,76,0.00553,0.001152,0.219053,784,0.014618
0.011902,0.059723,0,76,0.004779,0.001002,0.210987,784,0.014408
0.012523,0.081444,0,76,0.00521,0.001122,0.216338,784,0.014747
0.013275,0.088947,0,76,0.004869,0.001022,0.189788,784,0.012794
0.014007,0.093175,0,76,0.00531,0.001112,0.249431,784,0.013986
0.014217,0.091382,0,76,0.005411,0.001102,0.220686,784,0.0212
0.024776,0.107984,0,76,0.006132,0.001172,0.218341,784,0.013155
0.032241,0.123372,0,76,0.007584,0.001844,0.258056,784,0.017103
0.032652,0.117441,0,76,0.007164,0.001653,0.221878,784,0.014448
0.031018,0.107723,0,76,0.006984,0.001633,0.204385,784,0.012353
0.013515,0.135846,0,76,0.005461,0.001162,0.243369,784,0.031329
0.014447,0.081373,0,76,0.004639,0.001062,0.197833,784,0.011261
0.019758,0.09044,0,76,0.004909,0.001062,0.197212,784,0.011432
0.014577,0.080652,0,76,0.004579,0.001172,0.19624,784,0.011682
0.014507,0.080502,0,76,0.004549,0.001012,0.19646,784,0.012273
0.017493,0.137889,0,76,0.013526,0.002575,0.312389,784,0.019887
0.016782,0.11116,0,76,0.044503,0.002635,0.271793,784,0.016782
0.015359,0.064792,0,76,0.006002,0.001533,0.21767,784,0.011692
0.014397,0.073779,0,76,0.00537,0.000982,0.189678,784,0.011421
0.014297,0.089228,0,76,0.00552,0.001132,0.221037,784,0.013135
0.017283,0.093807,0,76,0.005751,0.001132,0.205698,784,0.012102
0.015048,0.082816,0,76,0.00531,0.001012,0.199276,784,0.012824
0.014377,0.06366,0,76,0.004459,0.001162,0.185149,784,0.012734
0.014117,0.080512,0,76,0.004969,0.001002,0.195649,784,0.011592
0.014217,0.085651,0,76,0.00532,0.001042,0.219093,784,0.012464
0.014347,0.079059,0,76,0.067968,0.001202,0.211389,784,0.012754
0.014066,0.085822,0,76,0.00534,0.001142,0.246245,784,0.015298
0.014127,0.085431,0,76,0.00554,0.001183,0.242817,784,0.014878
0.014137,0.096632,0,76,0.00516,0.001212,0.251575,784,0.01592
0.015078,0.085982,0,76,0.00531,0.001193,0.226176,784,0.012594
0.014307,0.089098,0,76,0.004929,0.001012,0.208503,784,0.012764
0.014067,0.085892,0,76,0.006422,0.001152,0.219654,784,0.013235
0.030778,0.098054,0,76,0.00533,0.001363,0.198374,784,0.012073
0.015199,0.089689,0,76,0.004639,0.001152,0.194046,784,0.011792
0.014437,0.088166,0,76,0.004729,0.001062,0.191161,784,0.012063
0.024236,0.262014,0,76,0.004919,0.001062,0.192834,784,0.011542
0.012684,0.061165,0,76,0.005,0.001022,0.211839,784,0.013586
0.014067,0.088897,0,76,0.004669,0.001022,0.207942,784,0.012353
0.014938,0.353376,0,76,0.004739,0.001012,0.195288,784,0.012373
0.014407,0.192223,0,76,0.00524,0.001112,0.223722,784,0.012313
0.014307,0.084759,0,76,0.00505,0.001082,0.240333,784,0.014307
0.014197,0.087484,0,76,0.00515,0.001092,0.225475,784,0.011732
0.013997,0.068569,0,76,0.004488,0.000952,0.204536,784,0.0107
0.014286,0.086443,0,76,0.00513,0.001122,0.214515,784,0.012944
0.014146,0.063119,0,76,0.003978,0.000861,0.179679,784,0.011702
0.014137,0.086653,0,76,0.00511,0.001132,0.240373,784,0.014588
0.014016,0.070362,0,76,0.039084,0.001012,0.208303,784,0.012523
0.014016,0.094358,0,76,0.005049,0.001162,0.223622,784,0.01562
0.013957,0.089609,0,76,0.00553,0.000972,0.194967,784,0.012694
0.013997,0.090881,0,76,0.00514,0.001132,0.218071,784,0.012934
0.014327,0.094258,0,76,0.00532,0.001152,0.254039,784,0.012614
0.013876,0.098365,0,76,0.0157,0.001092,0.214735,784,0.012273
0.014177,0.08461,0,76,0.005109,0.001102,0.219204,784,0.012744
0.014087,0.096562,0,76,0.01581,0.001222,0.21774,784,0.013816
0.014287,0.092885,0,76,0.005229,0.001133,0.214875,784,0.013555
0.013806,0.097383,0,76,0.00519,0.001112,0.212231,784,0.013515
0.013966,0.086483,0,76,0.00524,0.001142,0.257115,784,0.014758
0.014086,0.083969,0,76,0.00523,0.001122,0.216688,784,0.012534
0.014117,0.08519,0,76,0.00523,0.001122,0.319102,784,0.011291
0.013877,0.070172,0,76,0.005711,0.001132,0.228721,784,0.013736
0.014236,0.093517,0,76,0.005029,0.001122,0.213312,784,0.013326
0.014027,0.094317,0,76,0.00525,0.001163,0.236546,784,0.014046
0.014257,0.208082,0,76,0.00522,0.001162,0.222269,784,0.013195
0.014317,0.236405,0,76,0.00516,0.001122,0.217811,784,0.012353
0.013756,0.1058,0,76,0.005791,0.001462,0.223221,784,0.011031
0.014337,0.088187,0,76,0.005259,0.001273,0.216628,784,0.012594
0.014137,0.07436,0,76,0.005109,0.001123,0.21226,784,0.014126
0.013937,0.094448,0,76,0.005159,0.001112,0.212191,784,0.013625
0.013856,0.101972,0,76,0.00522,0.001162,0.21729,784,0.014136
0.013906,0.084479,0,76,0.00525,0.001122,0.241135,784,0.014588
0.014727,0.094027,0,76,0.00531,0.001103,0.253818,784,0.012704
0.015079,0.070062,0,76,0.00549,0.001112,0.25447,784,0.012514
0.016691,0.098877,0,76,0.006061,0.001352,0.241406,784,0.014247
0.014657,0.095019,0,76,0.005441,0.001212,0.243158,784,0.012173
0.017874,0.112862,0,76,0.011672,0.003016,0.289215,784,0.016572
0.01581,0.105368,0,76,0.011763,0.002264,0.218291,784,0.014688
0.032301,0.084098,0,76,0.007014,0.001753,0.186642,784,0.011532
0.012704,0.065173,0,76,0.006261,0.001243,0.224683,784,0.013476
0.012263,0.060324,0,76,0.004819,0.000922,0.183906,784,0.011993
0.012895,0.070633,0,76,0.00528,0.001052,0.192723,784,0.011882
0.012624,0.079329,0,76,0.004789,0.001072,0.191571,784,0.011943
0.02622,0.103204,0,76,0.00521,0.001112,0.217851,784,0.012473
0.012043,0.059512,0,76,0.004158,0.000921,0.185821,784,0.011552
0.014307,0.065894,0,76,0.004558,0.000962,0.199506,784,0.012975
0.012533,0.181492,0,76,0.004669,0.001002,0.189888,784,0.012444
0.013926,0.08463,0,76,0.005159,0.001193,0.213282,784,0.013345
0.013856,0.093867,0,76,0.00516,0.001162,0.216548,784,0.012804
0.014126,0.086804,0,76,0.00541,0.001092,0.216628,784,0.014027
0.014147,0.084169,0,76,0.00549,0.001152,0.247647,784,0.015239
0.014076,0.086934,0,76,0.00532,0.001132,0.219183,784,0.014027
0.015319,0.084059,0,76,0.006201,0.001363,0.239291,784,0.012303
0.014718,0.088677,0,76,0.005761,0.001292,0.241736,784,0.013636
